area_sqft,bedrooms,bathrooms,floors,age_years,garage,garden,swimming_pool,location_score,distance_city,school_nearby,furnishing,price_usd,price_per_sqft,total_rooms,amenity_score,age_category,location_tier
1041.0,2,1,1,20.0,1,1,0,2.8,6.9,0,1,181000.0,173.87,3,2,1,0
2676.0,2,2,1,3.0,0,0,0,7.8,16.1,1,1,329200.0,123.02,4,0,3,2
3780.0,1,1,1,33.0,0,1,0,5.5,6.7,0,1,359400.0,95.08,2,1,0,1
3257.0,4,3,1,27.0,0,0,0,4.3,16.4,0,2,458100.0,140.65,7,0,1,1
4398.0,3,3,1,37.0,0,0,0,4.4,5.6,0,1,449000.0,102.09,6,0,0,1
1404.0,2,2,2,40.0,1,0,0,6.6,50.0,1,2,199400.0,142.02,4,1,0,2
674.0,6,4,3,27.0,1,1,1,8.0,5.7,1,0,371000.0,550.45,10,4,1,2
2775.0,3,2,3,16.0,0,1,0,4.4,1.6,0,1,428100.0,154.27,5,1,1,1
4524.0,2,2,1,13.0,0,0,0,7.7,5.1,1,2,588400.0,130.06,4,0,2,2
2689.0,3,2,3,6.0,1,0,0,5.2,13.6,0,1,376500.0,140.01,5,1,2,1
640.0,4,4,1,21.0,0,1,0,6.5,18.8,1,0,216500.0,338.28,8,1,1,1
2681.0,2,2,1,50.0,1,0,0,1.9,6.2,0,2,230000.0,85.79,4,1,0,0
5283.0,3,3,3,0.0,1,1,0,2.3,9.0,0,1,551300.0,104.35,6,2,3,0
2222.0,4,4,2,28.0,0,0,0,7.1,18.6,1,2,334300.0,150.45,8,0,1,2
941.0,3,2,1,30.0,1,1,0,6.0,16.8,1,0,200100.0,212.65,5,2,1,1
4652.0,3,3,1,29.0,1,1,1,6.3,10.7,1,1,558700.0,120.1,6,4,1,1
2674.0,3,2,1,14.0,1,1,0,3.3,16.9,0,2,321000.0,120.04,5,2,2,0
1245.0,1,1,2,17.0,1,1,0,4.7,8.6,0,1,236900.0,190.28,2,2,1,1
5426.0,2,2,1,34.0,0,0,0,2.2,0.5,0,0,487100.0,89.77,4,0,0,0
4863.0,3,3,3,49.0,0,0,0,3.8,0.5,0,0,565100.0,116.2,6,0,0,1
1209.0,2,2,1,29.0,0,1,0,5.5,39.0,0,0,128300.0,106.12,4,1,1,1
1054.0,1,1,1,33.0,0,0,0,6.2,1.6,1,1,211700.0,200.85,2,0,0,1
3553.0,4,4,1,41.0,1,1,0,4.1,5.2,0,1,564400.0,158.85,8,2,0,1
2308.0,6,4,2,10.0,1,1,0,6.6,27.2,1,0,322200.0,139.6,10,2,2,2
4072.0,4,4,1,26.0,1,0,0,5.4,2.2,0,0,476300.0,116.97,8,1,1,1
3569.0,5,4,2,23.0,1,0,0,5.0,18.6,0,1,343900.0,96.36,9,1,1,1
3628.0,2,2,3,34.0,1,0,0,5.7,17.1,0,1,425200.0,117.2,4,1,0,1
5397.0,6,4,3,38.0,0,0,0,9.7,42.9,1,1,609900.0,113.01,10,0,0,2
3281.0,2,1,2,7.0,0,0,0,5.2,3.3,0,1,402200.0,122.58,3,0,2,1
4229.0,6,4,3,50.0,1,0,0,7.4,3.8,1,2,519200.0,122.77,10,1,0,2
4825.0,6,4,2,17.0,0,0,0,6.6,23.3,1,0,506000.0,104.87,10,0,1,2
3667.0,4,4,2,12.0,1,0,1,5.0,2.7,0,1,531400.0,144.91,8,3,2,1
1986.0,6,4,1,44.0,0,0,0,2.4,7.9,0,1,215500.0,108.51,10,0,0,0
4376.0,3,3,1,23.0,0,0,0,4.2,12.3,0,0,493800.0,112.84,6,0,1,1
3466.0,3,3,1,50.0,1,0,1,5.7,3.2,0,1,385600.0,111.25,6,3,0,1
5388.0,3,3,1,22.0,1,1,0,5.3,27.9,0,2,536200.0,99.52,6,2,1,1
3963.0,3,3,1,11.0,0,0,0,8.1,11.0,1,0,478200.0,120.67,6,0,2,2
5489.0,2,2,3,48.0,0,0,0,4.0,0.5,0,0,509000.0,92.73,4,0,0,1
4724.0,4,3,1,29.0,0,1,0,5.2,1.5,0,1,434800.0,92.04,7,1,1,1
748.0,6,4,1,30.0,0,1,0,6.6,2.1,1,1,277900.0,371.52,10,1,1,2
4450.0,2,1,2,27.0,0,0,0,4.9,2.8,0,1,401500.0,90.22,3,0,1,1
2658.0,4,4,1,21.0,1,0,1,7.4,13.1,1,1,462900.0,174.15,8,3,1,2
1736.0,5,4,1,43.0,1,0,0,3.3,0.9,0,2,260500.0,150.06,9,1,0,0
786.0,5,4,1,27.0,1,0,0,2.5,4.3,0,0,187400.0,238.42,9,1,1,0
3454.0,6,4,1,12.0,1,1,0,4.9,24.2,0,0,332900.0,96.38,10,2,2,1
1850.0,3,2,1,24.0,1,1,0,5.4,8.1,0,0,320400.0,173.19,5,2,1,1
1933.0,6,4,2,43.0,0,1,0,5.9,3.1,0,1,396800.0,205.28,10,1,0,1
4793.0,4,4,2,50.0,0,0,0,5.8,31.5,0,1,443600.0,92.55,8,0,0,1
4750.0,2,1,1,45.0,1,1,0,4.7,2.8,0,2,663500.0,139.68,3,2,0,1
3311.0,3,3,1,6.0,0,0,0,2.5,23.5,0,1,351800.0,106.25,6,0,2,0
5453.0,4,3,1,44.0,1,0,0,5.3,12.9,0,1,545700.0,100.07,7,1,0,1
5101.0,2,2,2,5.0,1,0,0,3.4,13.5,0,0,476700.0,93.45,4,1,3,0
2385.0,4,3,1,23.0,0,0,1,5.6,14.5,0,1,327100.0,137.15,7,2,1,1
1350.0,4,4,1,18.0,0,0,0,3.3,7.1,0,0,209300.0,155.04,8,0,1,0
2362.0,2,2,2,18.0,1,1,0,6.3,16.9,1,2,346100.0,146.53,4,2,1,1
4520.0,3,2,1,35.0,1,0,0,8.8,18.1,1,1,530900.0,117.46,5,1,0,2
5060.0,4,3,1,50.0,0,0,0,4.0,4.5,0,0,418700.0,82.75,7,0,0,1
1081.0,3,2,1,8.0,1,0,0,3.0,5.1,0,1,232900.0,215.45,5,1,2,0
753.0,1,1,3,47.0,1,0,0,7.8,22.0,1,0,198100.0,263.08,2,1,0,2
2124.0,1,1,3,35.0,0,1,0,9.0,7.4,1,1,439100.0,206.73,2,1,0,2
2720.0,3,3,2,37.0,1,1,0,3.0,20.2,0,0,309600.0,113.82,6,2,0,0
2943.0,5,4,1,39.0,1,1,0,5.3,9.9,0,1,454600.0,154.47,9,2,0,1
1840.0,2,2,2,28.0,1,0,0,6.5,9.0,1,1,262000.0,142.39,4,1,1,1
660.0,4,4,3,23.0,0,1,0,5.0,0.5,0,1,267200.0,404.85,8,1,1,1
1538.0,2,2,3,47.0,0,1,0,2.0,3.3,0,1,156400.0,101.69,4,1,0,0
2239.0,3,3,1,4.0,1,0,0,2.8,7.0,0,0,259600.0,115.94,6,1,3,0
4720.0,4,4,2,41.0,1,0,0,3.0,8.9,0,1,647200.0,137.12,8,1,0,0
4826.0,4,3,1,44.0,1,1,1,3.4,10.0,0,1,513600.0,106.42,7,4,0,0
4169.0,2,2,1,25.0,1,0,0,5.7,12.6,0,1,454600.0,109.04,4,1,1,1
1852.0,3,3,2,13.0,1,0,0,7.7,10.7,1,2,395300.0,213.44,6,1,2,2
4803.0,1,1,1,38.0,0,0,0,2.8,18.9,0,0,385200.0,80.2,2,0,0,0
771.0,3,2,3,28.0,1,0,0,3.9,3.5,0,1,175200.0,227.24,5,1,1,1
2058.0,4,3,1,5.0,1,0,0,3.3,10.3,0,1,258200.0,125.46,7,1,3,0
4149.0,2,1,2,6.0,1,0,0,6.1,0.5,1,1,562000.0,135.45,3,1,2,1
4797.0,3,3,3,36.0,1,1,0,3.9,6.5,0,2,555100.0,115.72,6,2,0,1
2922.0,3,3,3,17.0,1,0,0,3.5,3.1,0,0,418600.0,143.26,6,1,1,0
2236.0,5,4,1,22.0,1,1,0,2.3,4.8,0,2,348600.0,155.9,9,2,1,0
3715.0,6,4,1,43.0,0,0,0,8.2,4.4,1,0,517100.0,139.19,10,0,0,2
4690.0,1,1,2,37.0,0,1,0,9.9,0.6,1,1,587200.0,125.2,2,1,0,2
3604.0,4,4,1,0.0,1,1,0,5.7,6.3,0,1,501900.0,139.26,8,2,3,1
929.0,3,3,3,3.0,0,1,0,8.5,50.0,1,0,198800.0,213.99,6,1,3,2
4240.0,3,2,3,50.0,1,1,0,4.4,3.6,0,2,463900.0,109.41,5,2,0,1
4494.0,4,3,1,43.0,1,1,0,5.5,13.3,0,0,523600.0,116.51,7,2,0,1
4707.0,5,4,1,46.0,0,1,1,6.8,7.9,1,2,715900.0,152.09,9,3,0,2
1941.0,6,4,1,34.0,1,0,0,4.0,3.9,0,1,253500.0,130.6,10,1,0,1
4263.0,3,3,3,22.0,0,0,0,5.2,0.9,0,1,657100.0,154.14,6,0,1,1
815.0,3,3,1,26.0,0,1,0,4.9,2.4,0,2,236800.0,290.55,6,1,1,1
938.0,4,3,1,25.0,0,0,0,6.4,15.2,1,1,236000.0,251.6,7,0,1,1
4662.0,3,3,1,7.0,0,1,0,5.6,3.3,0,0,474600.0,101.8,6,1,2,1
3308.0,3,2,2,42.0,1,1,0,4.0,1.6,0,2,369500.0,111.7,5,2,0,1
3752.0,3,3,1,15.0,0,0,0,4.9,4.0,0,0,468400.0,124.84,6,0,2,1
2350.0,4,3,1,40.0,0,1,0,7.7,8.8,1,1,385900.0,164.21,7,1,0,2
3021.0,2,2,3,2.0,0,0,0,6.6,12.2,1,2,353500.0,117.01,4,0,3,2
1309.0,2,1,3,31.0,1,0,0,6.4,4.9,1,1,242000.0,184.87,3,1,0,1
4326.0,5,4,2,4.0,0,0,1,10.0,6.9,1,0,602900.0,139.37,9,2,3,2
4242.0,2,1,1,19.0,1,0,0,3.2,6.1,0,0,378000.0,89.11,3,1,1,0
4593.0,3,3,1,13.0,0,0,0,6.9,0.5,1,0,576200.0,125.45,6,0,2,2
1088.0,2,2,2,31.0,1,0,0,5.6,5.0,0,1,203100.0,186.67,4,1,0,1
646.0,1,1,1,25.0,0,0,0,6.2,8.9,1,0,173900.0,269.2,2,0,1,1
3959.0,1,1,3,46.0,1,1,0,5.9,8.4,0,2,371500.0,93.84,2,2,0,1
5473.0,2,1,2,5.0,1,1,0,4.1,13.9,0,1,616500.0,112.64,3,2,3,1
5406.0,5,4,1,35.0,1,0,0,3.4,11.1,0,2,769600.0,142.36,9,1,0,0
1000.0,3,2,3,39.0,1,0,0,5.5,3.2,0,2,267700.0,267.7,5,1,0,1
4590.0,6,4,3,50.0,1,1,0,3.9,3.0,0,2,516800.0,112.59,10,2,0,1
3757.0,3,3,1,4.0,1,1,0,4.8,6.2,0,0,435500.0,115.92,6,2,3,1
4945.0,3,3,2,12.0,0,0,0,7.1,13.2,1,1,497300.0,100.57,6,0,2,2
990.0,3,2,1,31.0,0,0,0,3.0,1.0,0,1,191900.0,193.84,5,0,0,0
4453.0,3,3,1,15.0,0,1,0,5.1,29.6,0,0,450700.0,101.21,6,1,2,1
5030.0,4,4,1,0.0,1,1,0,7.6,7.8,1,1,507800.0,100.95,8,2,3,2
1228.0,3,3,2,12.0,1,0,1,4.5,3.7,0,2,253800.0,206.68,6,3,2,1
4832.0,3,2,3,10.0,1,0,0,8.4,11.8,1,0,474500.0,98.2,5,1,2,2
3530.0,5,4,2,7.0,0,0,0,2.4,0.5,0,0,465800.0,131.95,9,0,2,0
2121.0,5,4,1,24.0,0,1,0,9.1,6.6,1,0,364000.0,171.62,9,1,1,2
1426.0,5,4,2,39.0,1,0,0,5.5,6.7,0,2,330200.0,231.56,9,1,0,1
5422.0,3,3,1,31.0,1,0,0,2.8,1.8,0,2,514900.0,94.96,6,1,0,0
2100.0,4,4,3,23.0,0,0,0,7.2,18.2,1,0,385100.0,183.38,8,0,1,2
3894.0,3,2,1,27.0,0,1,0,6.4,15.9,1,1,433600.0,111.35,5,1,1,1
3019.0,3,2,1,13.0,0,1,1,8.3,1.7,1,2,561700.0,186.05,5,3,2,2
1534.0,2,1,1,44.0,0,1,0,2.4,4.5,0,1,157000.0,102.35,3,1,0,0
3642.0,3,3,2,2.0,1,1,1,3.3,1.1,0,1,453600.0,124.55,6,4,3,0
5097.0,2,1,1,35.0,1,0,0,7.0,18.9,1,0,491100.0,96.35,3,1,0,2
2066.0,3,3,2,26.0,1,1,0,10.0,3.9,1,1,477100.0,230.93,6,2,1,2
4161.0,5,4,1,19.0,1,0,0,6.7,5.8,1,1,479300.0,115.19,9,1,1,2
1214.0,2,1,1,46.0,1,1,0,7.0,3.9,1,2,241600.0,199.01,3,2,0,2
1782.0,2,2,1,14.0,1,0,0,4.0,3.7,0,0,251300.0,141.02,4,1,2,1
3823.0,2,2,3,26.0,1,0,0,5.1,13.8,0,0,447800.0,117.13,4,1,1,1
3267.0,5,4,3,44.0,1,0,0,4.3,13.8,0,1,388700.0,118.98,9,1,0,1
730.0,3,3,1,40.0,1,1,0,6.5,7.3,1,1,250400.0,343.01,6,2,0,1
3583.0,3,2,1,27.0,1,1,0,7.4,10.7,1,2,431900.0,120.54,5,2,1,2
4878.0,4,4,1,24.0,1,0,0,5.9,7.2,0,2,644600.0,132.14,8,1,1,1
5059.0,4,3,2,41.0,0,0,0,7.1,0.5,1,0,648400.0,128.17,7,0,0,2
638.0,3,3,1,43.0,0,1,0,5.4,0.7,0,2,190100.0,297.96,6,1,0,1
4559.0,4,4,3,45.0,1,0,0,8.1,4.8,1,0,647000.0,141.92,8,1,0,2
4187.0,4,3,3,32.0,1,1,1,3.8,13.9,0,1,444900.0,106.26,7,4,0,1
1520.0,4,4,1,45.0,1,1,0,8.3,24.4,1,2,315000.0,207.24,8,2,0,2
3369.0,2,2,1,13.0,0,0,1,4.1,0.5,0,0,381700.0,113.3,4,2,2,1
4711.0,5,4,3,7.0,1,0,0,5.5,4.6,0,0,614000.0,130.33,9,1,2,1
1092.0,3,3,2,47.0,1,0,0,3.1,2.5,0,1,196200.0,179.67,6,1,0,0
1731.0,3,3,1,13.0,0,0,0,6.5,16.9,1,1,260700.0,150.61,6,0,2,1
4121.0,3,3,1,0.0,1,0,0,5.8,18.7,0,1,388100.0,94.18,6,1,3,1
910.0,1,1,1,15.0,1,0,0,7.0,2.3,1,1,233800.0,256.92,2,1,2,2
1338.0,2,2,1,17.0,1,0,1,2.0,12.4,0,2,246300.0,184.08,4,3,1,0
3841.0,4,4,1,6.0,1,1,0,5.8,13.2,0,2,518000.0,134.86,8,2,2,1
1145.0,1,1,1,14.0,1,1,1,6.3,1.9,1,2,247000.0,215.72,2,4,2,1
3061.0,3,3,2,23.0,0,0,0,3.5,5.7,0,1,351100.0,114.7,6,0,1,0
4946.0,3,2,1,48.0,1,0,0,6.6,9.7,1,0,608800.0,123.09,5,1,0,2
5454.0,2,2,1,50.0,0,0,0,1.0,0.5,0,0,445900.0,81.76,4,0,0,0
2404.0,6,4,1,12.0,1,0,0,5.2,5.2,0,1,344800.0,143.43,10,1,2,1
3812.0,2,2,2,8.0,1,1,0,8.3,1.7,1,2,663800.0,174.13,4,2,2,2
4410.0,3,2,3,14.0,1,0,1,5.2,7.8,0,2,488000.0,110.66,5,3,2,1
1413.0,3,3,1,34.0,1,1,0,4.1,18.5,0,0,202700.0,143.45,6,2,0,1
4724.0,2,1,1,23.0,1,0,1,5.4,7.4,0,0,492000.0,104.15,3,3,1,1
2632.0,1,1,3,32.0,1,1,0,5.7,0.5,0,0,389600.0,148.02,2,2,0,1
5172.0,4,4,1,15.0,0,0,0,7.3,0.5,1,0,666300.0,128.83,8,0,2,2
5013.0,6,4,1,7.0,1,1,0,5.8,9.3,0,1,547700.0,109.26,10,2,2,1
844.0,2,2,1,28.0,1,1,0,7.0,4.0,1,2,234600.0,277.96,4,2,1,2
5443.0,4,3,1,22.0,1,1,0,5.7,8.5,0,1,618300.0,113.6,7,2,1,1
5392.0,4,4,1,44.0,1,1,1,4.0,1.8,0,1,641000.0,118.88,8,4,0,1
871.0,4,4,3,30.0,1,0,1,2.7,15.0,0,1,221500.0,254.31,8,3,1,0
4111.0,3,2,2,39.0,1,1,0,6.2,19.7,1,0,444000.0,108.0,5,2,0,1
2371.0,3,3,1,48.0,1,0,0,1.0,22.0,0,2,180100.0,75.96,6,1,0,0
1862.0,3,2,3,13.0,1,0,0,2.0,3.6,0,1,323300.0,173.63,5,1,2,0
3024.0,4,3,1,29.0,0,0,0,2.7,10.8,0,0,342700.0,113.33,7,0,1,0
4961.0,4,4,1,38.0,1,1,0,6.9,3.3,1,1,611900.0,123.34,8,2,0,2
1520.0,2,1,2,26.0,1,1,0,2.5,14.4,0,1,210900.0,138.75,3,2,1,0
4030.0,3,3,2,46.0,0,1,0,6.4,1.3,1,0,483400.0,119.95,6,1,0,1
5035.0,5,4,1,15.0,0,1,0,3.4,14.4,0,0,472800.0,93.9,9,1,2,0
5084.0,4,4,1,50.0,0,0,0,5.2,5.8,0,1,564300.0,111.0,8,0,0,1
3224.0,6,4,2,5.0,1,1,0,5.4,19.3,0,0,451300.0,139.98,10,2,3,1
4360.0,4,3,2,32.0,0,1,0,5.2,13.4,0,0,578400.0,132.66,7,1,0,1
2650.0,3,2,2,43.0,0,0,0,4.2,4.7,0,1,287500.0,108.49,5,0,0,1
4100.0,3,3,1,17.0,1,0,0,2.4,23.4,0,1,345000.0,84.15,6,1,1,0
1765.0,4,4,1,15.0,0,1,1,5.6,3.3,0,1,460500.0,260.91,8,3,2,1
975.0,2,1,1,11.0,1,1,0,6.6,34.1,1,2,212200.0,217.64,3,2,2,2
2633.0,3,3,1,19.0,0,1,0,6.9,14.6,1,1,406000.0,154.2,6,1,1,2
745.0,4,4,3,44.0,0,1,0,5.7,46.8,0,1,124800.0,167.52,8,1,0,1
4988.0,2,2,1,39.0,0,1,0,6.0,0.6,1,2,582100.0,116.7,4,1,0,1
1031.0,4,3,1,28.0,0,1,0,4.0,3.2,0,1,184300.0,178.76,7,1,1,1
1304.0,3,3,2,29.0,1,1,0,6.4,13.5,1,0,258600.0,198.31,6,2,1,1
3232.0,6,4,1,25.0,1,1,0,6.3,25.5,1,1,372700.0,115.32,10,2,1,1
5094.0,1,1,1,21.0,0,0,1,4.9,0.5,0,1,503600.0,98.86,2,2,1,1
1563.0,3,3,2,32.0,0,1,0,5.6,0.5,0,1,252800.0,161.74,6,1,0,1
2834.0,4,4,3,38.0,0,0,1,5.4,3.0,0,2,485400.0,171.28,8,2,0,1
2641.0,3,2,2,46.0,0,1,1,6.4,19.2,1,1,453800.0,171.83,5,3,0,1
2428.0,4,4,1,28.0,0,0,0,2.4,14.6,0,2,313400.0,129.08,8,0,1,0
2708.0,4,3,2,21.0,0,0,0,2.4,4.2,0,0,349400.0,129.03,7,0,1,0
4668.0,2,1,2,44.0,1,0,0,2.5,0.5,0,1,432800.0,92.72,3,1,0,0
1538.0,3,2,1,12.0,1,1,0,4.6,8.1,0,2,277200.0,180.23,5,2,2,1
5405.0,3,2,1,8.0,0,0,1,6.4,2.7,1,0,558000.0,103.24,5,2,2,1
1406.0,3,2,3,23.0,1,0,0,1.0,13.7,0,0,144200.0,102.56,5,1,1,0
2063.0,5,4,1,14.0,1,0,0,5.7,5.9,0,1,297800.0,144.35,9,1,2,1
4015.0,4,4,2,35.0,1,0,0,7.9,11.4,1,2,462600.0,115.22,8,1,0,2
610.0,4,4,1,12.0,0,0,1,6.0,19.1,1,0,257000.0,421.31,8,2,2,1
2468.0,4,4,1,26.0,0,0,0,1.5,7.7,0,1,307200.0,124.47,8,0,1,0
5467.0,3,2,1,43.0,0,0,1,6.5,4.1,1,0,549100.0,100.44,5,2,0,1
1484.0,5,4,2,36.0,1,0,0,6.0,14.7,1,1,308700.0,208.02,9,1,0,1
4164.0,4,3,1,6.0,0,0,0,4.8,3.1,0,2,565100.0,135.71,7,0,2,1
1989.0,4,4,2,7.0,0,0,0,5.9,22.2,0,0,298700.0,150.18,8,0,2,1
4001.0,5,4,2,36.0,1,1,0,2.7,0.7,0,0,429100.0,107.25,9,2,0,0
4921.0,3,3,2,40.0,1,0,0,5.6,18.0,0,1,492600.0,100.1,6,1,0,1
1424.0,4,3,3,13.0,1,0,0,6.5,1.0,1,1,404300.0,283.92,7,1,2,1
2865.0,2,2,2,11.0,0,0,0,4.1,0.6,0,0,349800.0,122.09,4,0,2,1
1536.0,3,3,1,35.0,0,0,0,4.6,4.5,0,1,304600.0,198.31,6,0,0,1
3400.0,3,3,3,39.0,1,0,0,4.4,31.4,0,2,329800.0,97.0,6,1,0,1
3153.0,6,4,2,16.0,0,0,0,4.5,41.0,0,1,319300.0,101.27,10,0,1,1
4445.0,5,4,1,39.0,1,1,0,3.8,2.3,0,1,429000.0,96.51,9,2,0,1
2396.0,4,4,1,28.0,1,1,0,4.0,1.6,0,1,404400.0,168.78,8,2,1,1
653.0,4,3,2,26.0,1,0,0,6.5,4.4,1,1,257300.0,394.03,7,1,1,1
1326.0,3,2,1,0.0,1,1,1,2.0,4.1,0,0,227300.0,171.42,5,4,3,0
3336.0,5,4,2,33.0,1,0,0,5.9,14.3,0,1,421000.0,126.2,9,1,0,1
3770.0,3,3,1,3.0,1,1,0,6.5,5.9,1,2,546500.0,144.96,6,2,3,1
2513.0,3,3,1,23.0,1,0,1,2.8,15.1,0,0,288500.0,114.8,6,3,1,0
2196.0,2,1,2,20.0,1,1,1,5.3,13.8,0,1,353500.0,160.97,3,4,1,1
2514.0,4,4,1,32.0,0,0,0,3.7,8.6,0,0,344100.0,136.87,8,0,0,1
3066.0,4,3,1,6.0,1,1,0,7.8,17.9,1,1,429600.0,140.12,7,2,2,2
3337.0,3,3,2,0.0,1,0,0,5.1,2.2,0,1,352800.0,105.72,6,1,3,1
1449.0,1,1,1,40.0,0,0,0,8.4,1.8,1,1,265700.0,183.37,2,0,0,2
2709.0,4,4,2,2.0,1,1,0,8.1,13.9,1,1,437000.0,161.31,8,2,3,2
602.0,1,1,2,43.0,0,0,0,6.1,2.8,1,0,140000.0,232.56,2,0,0,1
4855.0,4,4,2,50.0,0,1,0,9.8,0.5,1,2,699600.0,144.1,8,1,0,2
4669.0,6,4,1,14.0,1,1,1,2.4,24.3,0,1,560900.0,120.13,10,4,2,0
5476.0,3,2,1,30.0,0,0,0,8.4,9.8,1,0,622700.0,113.71,5,0,1,2
1492.0,2,2,2,15.0,0,0,0,5.0,5.9,0,2,241400.0,161.8,4,0,2,1
2630.0,4,3,3,9.0,0,0,1,5.2,12.9,0,0,409100.0,155.55,7,2,2,1
3760.0,4,3,2,28.0,0,1,0,4.6,4.1,0,1,419500.0,111.57,7,1,1,1
2976.0,3,3,2,5.0,1,0,0,2.6,30.7,0,1,330200.0,110.95,6,1,3,0
5275.0,6,4,1,28.0,0,0,0,6.6,0.7,1,1,603200.0,114.35,10,0,1,2
2533.0,2,1,1,16.0,1,1,0,3.0,10.2,0,0,272800.0,107.7,3,2,1,0
1980.0,3,2,1,21.0,1,0,0,4.3,15.0,0,1,255200.0,128.89,5,1,1,1
4281.0,4,3,1,23.0,1,1,0,4.4,6.3,0,0,682900.0,159.52,7,2,1,1
1890.0,5,4,1,16.0,1,1,0,7.5,14.1,1,1,329200.0,174.18,9,2,1,2
2240.0,2,1,3,20.0,1,0,1,5.4,26.2,0,1,296200.0,132.23,3,3,1,1
3282.0,4,4,1,50.0,0,0,0,1.0,13.6,0,1,244400.0,74.47,8,0,0,0
1587.0,3,3,1,49.0,0,1,0,3.7,3.7,0,2,244300.0,153.94,6,1,0,1
1818.0,3,2,1,10.0,1,0,0,2.4,8.3,0,2,295800.0,162.71,5,1,2,0
1955.0,2,2,3,6.0,0,0,0,6.5,24.3,1,1,283800.0,145.17,4,0,2,1
4865.0,5,4,2,41.0,0,0,0,3.1,6.0,0,1,471800.0,96.98,9,0,0,0
5216.0,2,2,2,38.0,1,1,0,4.3,11.4,0,0,517000.0,99.12,4,2,0,1
4735.0,3,3,3,4.0,1,1,0,9.0,6.3,1,2,738400.0,155.95,6,2,3,2
2160.0,3,2,1,43.0,0,0,0,6.8,1.3,1,2,391200.0,181.11,5,0,0,2
2018.0,5,4,2,47.0,0,0,0,3.2,0.6,0,0,251800.0,124.78,9,0,0,0
1554.0,4,4,1,20.0,0,1,0,7.2,30.4,1,1,297700.0,191.57,8,1,1,2
1583.0,4,4,1,17.0,0,1,0,4.1,9.5,0,2,271700.0,171.64,8,1,1,1
1574.0,3,2,2,34.0,1,0,0,7.1,1.1,1,0,369300.0,234.63,5,1,0,2
4733.0,4,4,2,19.0,1,0,0,4.7,19.5,0,1,663600.0,140.21,8,1,1,1
4572.0,3,2,1,14.0,0,1,0,3.6,7.4,0,1,578600.0,126.55,5,1,2,1
1513.0,4,4,1,4.0,1,1,0,3.4,14.8,0,1,231900.0,153.27,8,2,3,0
5149.0,5,4,2,12.0,0,1,0,6.1,1.4,1,0,570500.0,110.8,9,1,2,1
636.0,1,1,1,50.0,0,1,0,7.3,23.7,1,0,157700.0,247.96,2,1,0,2
3987.0,4,4,1,11.0,0,1,0,6.2,8.9,1,0,501200.0,125.71,8,1,2,1
2311.0,2,2,1,20.0,0,0,1,4.6,13.4,0,2,290600.0,125.75,4,2,1,1
3620.0,3,3,1,36.0,1,1,0,1.9,0.5,0,1,330200.0,91.22,6,2,0,0
1395.0,3,2,2,5.0,0,1,0,4.2,3.8,0,1,262000.0,187.81,5,1,3,1
4636.0,3,3,1,6.0,0,1,0,3.0,3.1,0,1,473700.0,102.18,6,1,2,0
5288.0,3,2,1,25.0,0,0,0,8.2,29.9,1,0,567300.0,107.28,5,0,1,2
3711.0,4,4,2,41.0,0,0,0,4.7,2.0,0,2,466100.0,125.6,8,0,0,1
1924.0,3,3,3,47.0,1,1,0,6.1,12.3,1,2,282200.0,146.67,6,2,0,1
917.0,4,4,1,7.0,0,0,1,4.8,0.5,0,1,260600.0,284.19,8,2,2,1
2996.0,3,3,1,8.0,0,0,0,6.4,2.2,1,1,475400.0,158.68,6,0,2,1
2762.0,2,2,1,26.0,1,1,0,6.9,4.1,1,1,453100.0,164.05,4,2,1,2
3345.0,4,3,2,3.0,0,0,0,10.0,15.8,1,1,485100.0,145.02,7,0,3,2
2191.0,3,2,2,20.0,0,1,0,4.6,15.6,0,0,287000.0,130.99,5,1,1,1
3711.0,3,3,2,30.0,0,1,0,7.6,30.5,1,1,382800.0,103.15,6,1,1,2
4530.0,4,3,3,20.0,1,0,0,6.1,24.9,1,2,523600.0,115.58,7,1,1,1
2596.0,3,2,2,39.0,0,1,0,4.3,0.9,0,0,373400.0,143.84,5,1,0,1
1912.0,2,1,2,24.0,0,1,0,4.5,17.7,0,1,281500.0,147.23,3,1,1,1
1885.0,3,3,1,38.0,1,0,0,6.4,6.0,1,0,308900.0,163.87,6,1,0,1
4911.0,5,4,1,14.0,1,0,0,4.9,20.1,0,0,512500.0,104.36,9,1,2,1
2983.0,4,4,3,34.0,1,1,0,5.7,0.9,0,1,374700.0,125.61,8,2,0,1
3839.0,4,3,1,48.0,0,0,0,6.8,17.3,1,0,402700.0,104.9,7,0,0,2
2739.0,4,4,1,42.0,0,0,0,10.0,1.7,1,2,467400.0,170.65,8,0,0,2
2304.0,2,2,2,40.0,1,0,0,5.6,4.1,0,1,317100.0,137.63,4,1,0,1
962.0,3,3,1,36.0,1,0,0,3.2,0.5,0,0,176600.0,183.58,6,1,0,0
3204.0,4,4,2,41.0,1,0,0,6.3,1.3,1,1,528600.0,164.98,8,1,0,1
2316.0,2,1,2,46.0,0,1,0,4.5,5.9,0,2,298900.0,129.06,3,1,0,1
5051.0,3,3,1,27.0,1,1,1,9.3,17.1,1,0,637200.0,126.15,6,4,1,2
4886.0,3,3,2,13.0,1,0,0,4.5,14.9,0,1,568300.0,116.31,6,1,2,1
4338.0,3,2,1,3.0,1,0,0,5.5,2.7,0,2,520300.0,119.94,5,1,3,1
